179.215	-24.07
179.593	-24.07
179.971	-24.07
180.349	6.67
180.727	37.4
181.105	19.77
181.483	-7.8
181.86	12.54
182.238	4.41
182.616	-15.03
182.994	19.77
183.371	-3.73
183.749	-5.54
184.127	2.6
184.504	27.91
184.882	24.29
185.26	-10.06
185.637	5.76
186.015	-0.56
186.392	-5.08
186.77	-27.23
187.147	-22.26
187.524	25.65
187.902	23.39
188.279	271.52
188.657	510.16
189.034	346.54
189.411	177.96
189.788	154.91
190.166	184.29
190.543	105.19
190.92	109.26
191.297	196.04
191.674	286.89
192.051	206.44
192.428	186.55
192.805	204.63
193.182	160.79
193.559	163.05
193.936	120.56
194.313	141.35
194.69	178.87
195.067	121.01
195.444	232.2
195.821	241.24
196.198	204.63
196.574	285.53
196.951	154.91
197.328	116.49
197.704	149.04
198.081	122.37
198.458	112.43
198.834	113.78
199.211	100.22
199.588	164.85
199.964	241.24
200.341	174.8
200.717	241.69
201.093	135.02
201.47	72.2
201.846	141.35
202.223	173.89
202.599	111.97
202.975	89.83
203.351	126.44
203.728	146.78
204.104	119.21
204.48	119.66
204.856	158.53
205.232	141.8
205.609	176.61
205.985	106.55
206.361	138.19
206.737	98.42
207.113	144.06
207.489	240.78
207.865	234.91
208.241	197.4
208.616	74.91
208.992	110.17
209.368	138.19
209.744	142.26
210.12	151.75
210.495	187.45
210.871	118.75
211.247	211.41
211.623	257.51
211.998	237.62
212.374	166.66
212.749	270.16
213.125	269.71
213.5	135.48
213.876	79.43
214.251	66.33
214.627	131.86
215.002	237.62
215.378	212.76
215.753	95.25
216.128	108.36
216.504	86.21
216.879	121.01
217.254	89.38
217.629	101.13
218.005	154.01
218.38	193.33
218.755	224.51
219.13	75.37
219.505	173.44
219.88	237.62
220.255	196.04
220.63	70.85
221.005	126.44
221.38	299.54
221.755	200.11
222.13	158.07
222.505	111.07
222.88	129.15
223.254	136.83
223.629	219.09
224.004	130.05
224.379	114.69
224.753	129.15
225.128	138.64
225.503	132.31
225.877	138.19
226.252	230.84
226.626	248.47
227.001	343.38
227.375	383.61
227.75	270.16
228.124	160.33
228.499	145.87
228.873	105.19
229.247	130.05
229.622	125.08
229.996	82.6
230.37	163.5
230.745	215.02
231.119	135.93
231.493	134.57
231.867	97.06
232.241	184.29
232.615	209.15
232.989	260.67
233.363	151.3
233.737	75.37
234.111	152.2
234.485	202.37
234.859	229.94
235.233	243.95
235.607	237.17
235.981	169.83
236.355	189.71
236.728	123.73
237.102	140
237.476	138.64
237.85	166.21
238.223	231.29
238.597	207.34
238.97	180.22
239.344	174.8
239.718	199.66
240.091	131.86
240.465	150.39
240.838	186.55
241.211	158.98
241.585	215.47
241.958	290.95
242.332	172.99
242.705	217.28
243.078	218.64
243.451	233.55
243.825	188.81
244.198	225.87
244.571	263.38
244.944	205.98
245.317	186.1
245.69	69.49
246.063	101.13
246.437	122.37
246.81	89.83
247.182	165.76
247.555	255.7
247.928	363.72
248.301	116.49
248.674	164.4
249.047	321.69
249.42	329.82
249.792	285.53
250.165	203.27
250.538	100.22
250.911	128.7
251.283	256.15
251.656	173.44
252.028	166.21
252.401	171.63
252.774	138.64
253.146	184.29
253.519	118.3
253.891	233.55
254.263	295.02
254.636	237.62
255.008	177.96
255.38	124.63
255.753	118.3
256.125	166.66
256.497	186.55
256.869	207.34
257.242	214.12
257.614	223.16
257.986	208.24
258.358	278.75
258.73	206.89
259.102	151.3
259.474	172.99
259.846	130.96
260.218	287.79
260.59	329.37
260.962	312.2
261.334	207.34
261.706	127.79
262.077	127.79
262.449	87.57
262.821	97.51
263.193	114.69
263.564	130.05
263.936	252.08
264.307	203.27
264.679	192.88
265.051	134.12
265.422	96.16
265.794	109.26
266.165	126.44
266.537	157.17
266.908	128.25
267.279	248.02
267.651	405.3
268.022	323.04
268.393	260.67
268.765	295.02
269.136	247.56
269.507	211.41
269.878	176.15
270.249	125.08
270.62	201.46
270.992	94.35
271.363	147.68
271.734	144.52
272.105	154.46
272.476	72.65
272.846	80.34
273.217	112.43
273.588	123.27
273.959	151.75
274.33	108.81
274.701	166.66
275.071	205.53
275.442	183.39
275.813	161.69
276.183	203.27
276.554	177.06
276.925	156.27
277.295	114.23
277.666	118.75
278.036	138.19
278.407	152.2
278.777	125.99
279.148	121.01
279.518	150.39
279.888	140.9
280.259	154.91
280.629	104.29
280.999	165.76
281.37	168.02
281.74	167.57
282.11	238.52
282.48	224.06
282.85	165.31
283.22	170.73
283.59	160.79
283.96	367.33
284.33	301.8
284.7	314
285.07	145.87
285.44	136.83
285.81	158.53
286.18	130.51
286.55	139.54
286.92	132.31
287.289	172.54
287.659	185.19
288.029	202.82
288.398	145.87
288.768	109.26
289.138	111.52
289.507	115.14
289.877	164.4
290.246	139.09
290.616	156.72
290.985	82.6
291.355	109.26
291.724	248.47
292.093	176.61
292.463	205.53
292.832	154.46
293.201	172.54
293.57	139.54
293.94	135.02
294.309	172.54
294.678	173.89
295.047	201.01
295.416	181.58
295.785	106.55
296.154	218.19
296.523	204.63
296.892	187.9
297.261	182.48
297.63	123.73
297.999	131.41
298.368	148.58
298.736	196.04
299.105	202.82
299.474	170.28
299.843	117.85
300.211	125.08
300.58	120.56
300.948	158.53
301.317	164.85
301.686	237.62
302.054	132.76
302.423	148.58
302.791	257.51
303.159	296.38
303.528	192.42
303.896	210.05
304.265	223.16
304.633	134.57
305.001	197.4
305.369	262.48
305.738	295.02
306.106	177.96
306.474	179.32
306.842	181.58
307.21	135.48
307.578	135.48
307.946	107.91
308.314	190.62
308.682	211.41
309.05	243.04
309.418	173.89
309.786	195.59
310.154	228.13
310.521	238.52
310.889	177.51
311.257	84.4
311.625	130.51
311.992	159.88
312.36	174.8
312.728	291.4
313.095	314
313.463	289.6
313.83	328.92
314.198	322.14
314.565	208.24
314.933	143.16
315.3	188.36
315.667	202.82
316.035	153.56
316.402	136.83
316.769	177.06
317.136	336.15
317.504	246.66
317.871	172.54
318.238	137.28
318.605	128.25
318.972	164.4
319.339	146.32
319.706	149.04
320.073	172.09
320.44	210.05
320.807	284.17
321.174	258.41
321.541	258.41
321.908	205.08
322.274	243.5
322.641	154.01
323.008	173.89
323.375	172.99
323.741	215.93
324.108	183.39
324.474	157.17
324.841	172.09
325.208	207.79
325.574	203.27
325.94	281.91
326.307	228.58
326.673	276.49
327.04	159.43
327.406	140.9
327.772	176.61
328.139	174.35
328.505	211.41
328.871	210.95
329.237	158.98
329.603	202.37
329.97	178.87
330.336	149.94
330.702	222.71
331.068	258.41
331.434	191.07
331.8	177.51
332.166	174.35
332.531	306.32
332.897	252.08
333.263	213.67
333.629	459.54
333.995	423.38
334.36	225.87
334.726	309.94
335.092	272.42
335.457	440.1
335.823	277.85
336.189	220.9
336.554	233.55
336.92	262.48
337.285	188.36
337.65	238.52
338.016	240.78
338.381	170.28
338.747	176.15
339.112	207.34
339.477	286.43
339.842	364.62
340.208	257.06
340.573	214.12
340.938	242.14
341.303	197.4
341.668	169.37
342.033	221.35
342.398	196.94
342.763	217.28
343.128	192.42
343.493	168.02
343.858	255.25
344.223	270.61
344.588	289.14
344.952	237.62
345.317	291.4
345.682	271.07
346.047	200.56
346.411	299.09
346.776	320.78
347.14	270.61
347.505	231.29
347.87	202.37
348.234	195.59
348.598	132.31
348.963	170.28
349.327	245.3
349.692	264.74
350.056	212.76
350.42	214.12
350.785	212.76
351.149	234.91
351.513	262.93
351.877	210.5
352.241	172.09
352.605	262.48
352.969	231.75
353.333	267.45
353.697	164.85
354.061	223.16
354.425	263.38
354.789	270.61
355.153	210.5
355.517	182.03
355.881	162.59
356.244	263.38
356.608	207.34
356.972	257.96
357.336	242.59
357.699	170.73
358.063	166.21
358.426	160.79
358.79	177.06
359.153	181.58
359.517	227.68
359.88	282.37
360.244	304.06
360.607	403.94
360.97	379.09
361.334	282.37
361.697	188.36
362.06	293.21
362.423	272.87
362.787	203.72
363.15	242.14
363.513	271.07
363.876	284.63
364.239	288.24
364.602	279.2
364.965	296.38
365.328	302.25
365.691	303.61
366.054	344.74
366.416	272.42
366.779	232.2
367.142	262.93
367.505	252.08
367.867	315.81
368.23	312.2
368.593	240.33
368.955	254.34
369.318	302.25
369.68	325.75
370.043	333.44
370.405	294.12
370.768	268.81
371.13	338.86
371.492	313.55
371.855	335.25
372.217	301.8
372.579	422.47
372.942	638.51
373.304	470.38
373.666	508.8
374.028	366.43
374.39	236.26
374.752	208.24
375.114	252.99
375.476	353.32
375.838	311.29
376.2	524.17
376.562	604.62
376.924	467.67
377.286	402.14
377.647	523.26
378.009	436.94
378.371	347.45
378.733	303.61
379.094	301.8
379.456	315.81
379.817	261.12
380.179	195.59
380.541	256.6
380.902	234.46
381.263	276.04
381.625	285.08
381.986	181.58
382.348	223.61
382.709	199.2
383.07	163.05
383.431	144.97
383.793	212.76
384.154	208.7
384.515	267
384.876	248.02
385.237	358.75
385.598	403.04
385.959	398.97
386.32	332.08
386.681	314.46
387.042	356.94
387.403	372.76
387.764	314
388.124	258.41
388.485	358.3
388.846	525.52
389.207	557.16
389.567	488.01
389.928	461.34
390.288	499.31
390.649	355.58
391.01	256.15
391.37	290.05
391.73	263.83
392.091	380.89
392.451	341.57
392.812	423.38
393.172	492.98
393.532	292.76
393.892	314.91
394.253	373.66
394.613	422.02
394.973	554.9
395.333	476.26
395.693	414.34
396.053	438.29
396.413	344.74
396.773	326.21
397.133	407.11
397.493	410.27
397.853	337.05
398.213	377.73
398.572	488.91
398.932	494.79
399.292	311.29
399.652	298.64
400.011	292.31
400.371	364.17
400.73	494.79
401.09	564.84
401.45	454.11
401.809	406.66
402.168	369.14
402.528	332.08
402.887	326.21
403.247	394.9
403.606	507.9
403.965	424.28
404.324	430.61
404.684	394
405.043	337.05
405.402	308.13
405.761	343.83
406.12	459.08
406.479	611.85
406.838	369.14
407.197	317.62
407.556	369.59
407.915	450.95
408.274	393.55
408.632	363.27
408.991	453.21
409.35	474.45
409.709	378.18
410.067	658.85
410.426	852.75
410.785	683.71
411.143	465.41
411.502	521.91
411.86	461.34
412.219	360.56
412.577	370.05
412.936	412.08
413.294	417.5
413.652	334.79
414.01	418.41
414.369	408.46
414.727	403.94
415.085	337.05
415.443	384.51
415.801	489.37
416.159	610.94
416.517	564.84
416.875	739.75
417.233	583.83
417.591	570.72
417.949	479.87
418.307	398.97
418.665	370.95
419.023	493.43
419.381	511.96
419.738	607.78
420.096	702.69
420.454	617.72
420.811	635.8
421.169	621.34
421.526	910.6
421.884	1083.7
422.241	653.88
422.599	489.82
422.956	535.92
423.313	538.18
423.671	488.91
424.028	448.24
424.385	566.65
424.743	499.31
425.1	467.22
425.457	441.01
425.814	463.15
426.171	516.03
426.528	716.25
426.885	652.98
427.242	535.92
427.599	528.69
427.956	499.76
428.313	578.85
428.67	463.15
429.026	464.51
429.383	360.1
429.74	438.29
430.097	487.56
430.453	631.73
430.81	552.19
431.166	584.73
431.523	761
431.879	627.22
432.236	466.77
432.592	487.11
432.949	476.71
433.305	545.41
433.661	492.98
434.018	465.86
434.374	585.63
434.73	602.81
435.086	594.67
435.442	477.16
435.799	492.08
436.155	622.7
436.511	651.62
436.867	853.2
437.223	832.41
437.578	685.52
437.934	523.26
438.29	693.2
438.646	933.65
439.002	847.32
439.358	886.19
439.713	582.47
440.069	582.47
440.425	666.08
440.78	745.18
441.136	1029.01
441.491	853.65
441.847	833.76
442.202	740.66
442.558	677.84
442.913	664.28
443.268	621.79
443.624	681
443.979	690.49
444.334	729.81
444.689	751.96
445.044	842.8
445.4	863.14
445.755	877.15
446.11	770.94
446.465	721.22
446.82	781.79
447.175	1015
447.53	1035.34
447.884	912.41
448.239	669.25
448.594	1075.56
448.949	1119.41
449.303	872.18
449.658	954.89
450.013	1139.74
450.367	1185.84
450.722	975.23
451.077	851.39
451.431	753.31
451.785	688.68
452.14	787.21
452.494	1015.45
452.849	1118.5
453.203	1002.35
453.557	996.02
453.911	1076.47
454.266	1454.76
454.62	1413.18
454.974	1424.93
455.328	1518.94
455.682	1216.58
456.036	1576.79
456.39	1557.81
456.744	1381.09
457.098	1058.39
457.452	1527.53
457.806	2087.97
458.159	1303.36
458.513	1042.57
458.867	929.13
459.221	813.42
459.574	938.17
459.928	1139.29
460.281	950.37
460.635	795.35
460.989	888.9
461.342	984.27
461.695	1234.2
462.049	1194.43
462.402	1376.12
462.755	1817.24
463.109	1857.92
463.462	1645.49
463.815	1269.01
464.168	1575.89
464.521	1382
464.875	957.6
465.228	1376.12
465.581	1052.97
465.934	1078.28
466.287	948.11
466.639	977.04
466.992	1085.96
467.345	1386.52
467.698	1293.41
468.051	1660.86
468.403	1269.01
468.756	1473.75
469.109	1233.3
469.461	1510.36
469.814	1433.97
470.166	1261.32
470.519	1250.48
470.871	1225.62
471.224	1009.58
471.576	904.27
471.928	1020.88
472.281	943.14
472.633	977.94
472.985	1094.55
473.337	1780.18
473.69	3108.51
474.042	2264.23
474.394	1725.04
474.746	1660.86
475.098	1640.97
475.45	1616.57
475.802	1645.95
476.154	3055.63
476.505	2166.16
476.857	1337.7
477.209	1317.37
477.561	1373.86
477.912	1282.11
478.264	1144.72
478.616	1021.33
478.967	1308.78
479.319	2102.88
479.67	2244.8
480.022	2441.86
480.373	2533.61
480.725	3171.78
481.076	2412.48
481.427	2414.29
481.779	2132.71
482.13	1571.37
482.481	1725.49
482.832	2179.72
483.183	1892.72
483.535	1429.45
483.886	1980.4
484.237	1986.28
484.588	2410.67
484.938	2200.06
485.289	2702.19
485.64	2384.01
485.991	1606.62
486.342	2205.03
486.693	2016.56
487.043	2216.78
487.394	1955.99
487.745	1758.48
488.095	2001.19
488.446	2001.64
488.796	1430.81
489.147	1872.83
489.497	2158.47
489.848	2232.6
490.198	1599.84
490.548	1884.58
490.899	1996.22
491.249	2134.97
491.599	2261.52
491.949	2521.85
492.299	2125.48
492.649	3516.18
493	4443.61
493.35	4231.64
493.7	3546.91
494.049	2450.44
494.399	2033.28
494.749	2398.47
495.099	2812.02
495.449	2497.45
495.799	2835.97
496.148	3572.22
496.498	4179.21
496.848	2926.82
497.197	2316.21
497.547	3696.96
497.896	4567.9
498.246	5113.88
498.595	4769.93
498.945	4586.89
499.294	2760.49
499.643	3094.95
499.993	3491.77
500.342	2501.52
500.691	2861.73
501.04	2778.12
501.389	2873.48
501.739	3568.15
502.088	3694.25
502.437	4295.37
502.786	3467.82
503.134	2605.47
503.483	5347.54
503.832	5258.51
504.181	3094.49
504.53	2778.57
504.879	4654.23
505.227	3757.98
505.576	4752.76
505.925	3327.71
506.273	4356.83
506.622	6387.52
506.97	6423.67
507.319	4708.92
507.667	3366.13
508.016	2515.08
508.364	3669.4
508.712	5841.09
509.06	4580.11
509.409	3438.44
509.757	3812.67
510.105	5145.06
510.453	4731.51
510.801	3996.17
511.149	3561.38
511.497	2838.68
511.845	4424.18
512.193	6991.34
512.541	4221.24
512.889	3898.54
513.237	4503.72
513.585	5767.42
513.932	5814.88
514.28	4273.67
514.628	6985.92
514.975	6292.6
515.323	4093.34
515.67	3320.93
516.018	3076.87
516.365	3615.61
516.713	3729.96
517.06	4491.07
517.407	5965.38
517.755	7516.98
518.102	5278.84
518.449	2964.33
518.796	4873.88
519.143	8492.77
519.491	9986.52
519.838	8682.14
520.185	6465.25
520.532	4229.83
520.879	4144.41
521.225	7329.41
521.572	8477.86
521.919	14049.24
522.266	13068.02
522.613	16404.88
522.959	9636.24
523.306	4339.21
523.653	5344.38
523.999	9384.05
524.346	6072.04
524.692	4636.6
525.039	3271.67
525.385	3474.6
525.732	5686.97
526.078	9043.27
526.424	12017.2
526.77	8776.15
527.117	5364.72
527.463	4844.96
527.809	6035.43
528.155	5089.02
528.501	6030.91
528.847	17261.35
529.193	14629.11
529.539	9996.46
529.885	12362.5
530.231	26635.57
530.577	42147.03
530.923	64615.14
531.268	64642.26
531.614	64619.2
531.96	64631.41
532.305	64599.32
532.651	64598.87
532.996	64633.67
533.342	64631.86
533.687	64631.86
534.033	64622.82
534.378	64622.37
534.724	60584.51
535.069	39493.99
535.414	34798.97
535.759	33602.17
536.105	22761.32
536.45	21298.31
536.795	19687.05
537.14	21345.31
537.485	20126.36
537.83	15043.11
538.175	13398.4
538.52	11247.5
538.865	8261.82
539.209	7314.04
539.554	8227.02
539.899	9761.89
540.244	11988.72
540.588	11854.04
540.933	9259.76
541.278	10097.7
541.622	8646.44
541.967	9163.49
542.311	8021.82
542.656	5993.4
543	3499.91
543.344	4801.12
543.689	5812.62
544.033	5213.31
544.377	5285.62
544.721	5540.08
545.065	5218.28
545.409	4436.38
545.754	6331.47
546.098	6270
546.441	7324.44
546.785	9012.08
547.129	9098.86
547.473	4996.82
547.817	4960.21
548.161	6251.93
548.505	6435.88
548.848	4996.82
549.192	4509.6
549.535	5124.27
549.879	5801.32
550.223	4887.44
550.566	6820.95
550.91	12946.44
551.253	8564.63
551.596	5884.03
551.94	6814.17
552.283	6996.31
552.626	6632.93
552.969	6561.97
553.313	7413.03
553.656	7544.1
553.999	6783.44
554.342	6358.59
554.685	7036.99
555.028	7107.95
555.371	6185.94
555.714	7286.93
556.056	9689.58
556.399	8953.32
556.742	7397.21
557.085	8081.48
557.427	9236.25
557.77	9563.93
558.112	8175.04
558.455	7220.04
558.798	7195.63
559.14	7403.53
559.482	8068.83
559.825	8247.81
560.167	7954.93
560.509	8011.43
560.852	9023.38
561.194	10706.95
561.536	9617.71
561.878	8209.84
562.22	8519.44
562.562	8220.24
562.904	7608.73
563.246	7474.04
563.588	7281.05
563.93	7384.55
564.272	7645.79
564.614	7500.71
564.956	7685.11
565.297	8048.49
565.639	8513.56
565.981	8763.95
566.322	8385.66
566.664	8324.64
567.005	7878.1
567.347	8160.58
567.688	9022.93
568.03	9946.29
568.371	9424.72
568.712	8025.89
569.054	6857.11
569.395	7247.61
569.736	7345.68
570.077	7107.5
